CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF
CUST0000343600,LA,YA,1,1.17,1.17,14,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000371524,LA,YA,1,3.92,3.92,10,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
CUST0000398217,MM,YA,1,1.8900000000000001,1.89,19,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000713387,UM,YA,1,11.4,11.4,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000609804,LA,YA,1,6.31,6.31,6,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
CUST0000940365,MM,YA,1,5.95,5.95,11,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST0000164615,UM,YA,1,0.88,0.88,17,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000779987,UM,YA,1,1.99,1.99,15,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000484734,UM,YA,1,1.4300000000000002,1.43,27,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CUST0000699727,MM,YA,1,5.38,5.38,24,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000425485,UM,YA,1,1.8900000000000001,1.89,8,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
CUST0000191132,LA,YA,1,2.83,2.83,12,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CUST0000042411,MM,YA,1,21.97,21.97,9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000862205,LA,YF,1,0.3,0.3,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000468744,UM,YF,1,5.62,5.62,26,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000888511,MM,YF,1,2.24,2.24,8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000903962,MM,YF,1,1.16,1.16,17,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000454493,UM,YF,1,1.37,1.37,23,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000391880,MM,YF,1,4.39,4.39,20,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000983772,MM,YF,1,2.25,2.25,8,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000492477,LA,YF,1,1.56,1.56,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000942094,UM,YF,1,9.71,9.71,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST0000470977,MM,YF,1,1.67,1.67,18,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000176230,MM,YF,1,2.35,2.35,13,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000131290,UM,YF,1,1.23,1.23,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST0000472752,MM,YF,1,0.39,0.39,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000076321,MM,YF,1,2.19,2.19,26,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000772972,UM,YF,1,4.67,4.67,27,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000841720,LA,YF,1,0.75,0.75,13,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000341074,MM,YF,1,2.44,2.44,10,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000760092,LA,YF,1,26.53,26.53,23,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000623317,MM,YF,1,10.319999999999999,10.32,12,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000239641,LA,YF,1,1.54,1.54,18,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000133619,UM,YF,1,7.59,7.59,11,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000256585,LA,YF,1,2.43,2.43,7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000475857,UM,YF,1,14.24,14.24,11,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000804109,LA,YF,1,1.48,1.48,26,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000762274,MM,YF,1,0.34,0.34,23,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000498211,UM,YF,1,15.46,15.46,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000326497,MM,YF,1,2.91,2.91,23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000688494,LA,YF,1,2.0599999999999996,2.06,9,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000172573,MM,YF,1,1.96,1.96,19,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST0000417835,LA,YF,1,1.9900000000000002,1.99,19,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000580614,LA,YF,1,0.98,0.98,25,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000989305,LA,YF,1,0.61,0.61,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CUST0000394937,MM,YF,1,1.2,1.2,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000349888,LA,YF,1,7.1,7.1,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000629704,LA,YF,1,5.13,5.13,26,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000169105,MM,YF,1,0.85,0.85,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000642315,LA,YF,1,0.72,0.72,4,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000674544,LA,YF,1,4.0600000000000005,4.06,16,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000134056,LA,YF,1,3.01,3.01,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000061813,MM,YF,1,4.71,4.71,23,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000881252,UM,YF,1,17,17,9,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000782031,MM,YF,1,12.370000000000001,12.37,15,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000510825,LA,YF,1,0.28,0.28,27,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000859609,UM,YF,1,0.91,0.91,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000071039,UM,YF,1,7.42,7.42,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000993893,LA,YF,1,1.65,1.65,4,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000942365,MM,YF,1,2.79,2.79,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000642077,UM,YF,1,9.129999999999999,9.13,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000992308,MM,YF,1,34.92,34.92,19,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST0000305737,UM,YF,1,3.3500000000000005,3.35,23,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000657372,MM,YF,1,7.99,7.99,15,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000453645,MM,YF,1,1.11,1.11,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000686905,MM,YF,1,0.34,0.34,25,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000785765,LA,YF,1,9.94,9.94,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000352552,MM,YF,1,0.63,0.63,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000297846,LA,YF,1,1.09,1.09,22,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000370891,MM,YF,1,43.4,43.4,7,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000362684,MM,YF,1,0.88,0.88,8,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000446500,MM,YF,1,1.54,1.54,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000378093,LA,YF,1,1.34,1.34,22,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000562156,MM,YF,1,1.04,1.04,19,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000949980,MM,YF,1,2.7199999999999998,2.72,13,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST0000579097,LA,YF,1,0.86,0.86,27,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000956874,UM,YF,1,4.16,4.16,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000928283,MM,YF,1,0.45,0.45,11,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST0000478503,UM,YF,1,0.01,0.01,15,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST0000973105,UM,YF,1,0.87,0.87,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000605752,MM,YF,1,33.870000000000005,33.87,16,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST0000064714,UM,YF,1,11.370000000000001,11.37,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000489449,UM,YF,1,1.91,1.91,20,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST0000501067,UM,YF,1,1.54,1.54,24,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000941759,MM,YF,1,22.13,22.13,23,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000429412,LA,YF,1,1.24,1.24,21,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000122352,UM,YF,1,0.33,0.33,21,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CUST0000418841,UM,YF,1,2.58,2.58,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000128698,UM,YF,1,40.289999999999992,40.29,11,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000223633,MM,YF,1,39.510000000000012,39.51,23,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000692659,UM,YF,1,12.96,12.96,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000081716,UM,YF,1,16.22,16.22,13,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000309565,MM,YF,1,0.87000000000000011,0.87,10,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000637232,LA,YF,1,1.8900000000000001,1.89,4,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000158844,MM,YF,1,3.8600000000000003,3.86,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000047918,MM,YF,1,6.55,6.55,16,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000182034,UM,YF,1,29.789999999999996,29.79,11,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000153762,MM,YF,1,9.71,9.71,6,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST0000972412,LA,YF,1,2.54,2.54,27,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000802384,MM,YF,1,0.98,0.98,13,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000182629,MM,YF,1,39.88,39.88,24,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST0000873055,LA,YF,1,0.39,0.39,12,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000507380,UM,YF,1,2.9499999999999997,2.95,23,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000097749,LA,YF,1,2.64,2.64,14,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000483413,MM,YF,1,4.48,4.48,4,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000105694,MM,YF,1,0.34,0.34,20,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000799809,UM,YF,1,1.02,1.02,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000649664,UM,YF,1,0.68,0.68,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000687125,MM,YF,1,5.34,5.34,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000479179,UM,YF,1,10.080000000000002,10.08,21,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000132294,LA,YF,1,3.02,3.02,18,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000861555,LA,YF,1,0.28,0.28,23,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000318574,LA,YF,1,0.54,0.54,20,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000040538,XX,YF,1,0.86,0.86,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CUST0000038525,LA,YF,1,1.75,1.75,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000644617,UM,YF,1,2.83,2.83,6,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST0000679785,MM,YF,1,20.28,20.28,11,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000459943,LA,YF,1,1.45,1.45,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000130759,MM,YF,1,0.42,0.42,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000577062,UM,YF,1,2.67,2.67,27,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000092447,UM,YF,1,13.27,13.27,24,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000104156,UM,YF,1,0.62,0.62,10,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000933895,LA,YF,1,0.67,0.67,11,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CUST0000092742,LA,YF,1,1.08,1.08,18,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000009836,MM,YF,1,10,10,23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000152233,LA,YF,1,0.25,0.25,21,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000116931,MM,YF,1,8.9,8.9,8,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000359268,MM,YF,1,5.61,5.61,22,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST0000857427,MM,YF,1,4.62,4.62,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000189222,MM,YF,1,1.17,1.17,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000108850,MM,YF,1,2.51,2.51,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000631502,MM,YF,1,0.57,0.57,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000519738,MM,YF,1,13.490000000000002,13.49,27,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000957373,LA,YF,1,27.07,27.07,15,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000157605,LA,YF,1,0.98,0.98,10,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000038406,MM,YF,1,41.36,41.36,11,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000961774,UM,YF,1,2.07,2.07,4,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000794330,UM,YF,1,0.26,0.26,17,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000103002,MM,YF,1,0.98,0.98,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000176513,LA,YF,1,44.780000000000008,44.78,18,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000707184,LA,YF,1,0.72,0.72,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000102127,MM,YF,1,10.18,10.18,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000571726,UM,YF,1,4.71,4.71,17,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000864258,UM,YF,1,1.02,1.02,20,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000934648,LA,YF,1,0.88000000000000012,0.88,23,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
CUST0000585950,MM,YF,1,1.38,1.38,14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000136417,MM,YF,1,3.42,3.42,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000549120,LA,YF,1,52.81,52.81,6,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000826930,MM,YF,1,5.76,5.76,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
CUST0000780900,UM,YF,1,3.92,3.92,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000143651,LA,YF,1,1.11,1.11,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
CUST0000695675,MM,YF,1,1.75,1.75,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000781198,UM,YF,1,1.02,1.02,19,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST0000135954,MM,YF,1,6.37,6.37,24,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000822749,UM,YF,1,0.75,0.75,15,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000147880,LA,YF,1,2.85,2.85,13,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CUST0000178998,MM,YF,1,4.5,4.5,24,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST0000913977,UM,YF,1,6.32,6.32,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
CUST0000233291,UM,YF,1,7.08,7.08,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
